id,user,date,pc,activity
E31286,U129,2024-01-25 12:46:33.643792,PC-129,Logoff
E31308,U130,2024-01-25 06:50:26.706437,PC-130,Logon
E31309,U130,2024-01-25 16:15:42.121310,PC-130,Logoff
E31317,U131,2024-01-25 07:17:36.506670,PC-131,Logon
E31318,U131,2024-01-25 16:05:19.569849,PC-131,Logoff
E31329,U132,2024-01-25 06:21:12.280005,PC-132,Logon
E31330,U132,2024-01-25 16:00:39.561614,PC-132,Logoff
E31340,U133,2024-01-25 13:39:00.000000,PC-133,Logon
E31341,U133,2024-01-25 22:44:16.218021,PC-133,Logoff
E31350,U134,2024-01-25 02:12:00.000000,PC-134,Logon
E31351,U134,2024-01-25 11:34:43.686530,PC-134,Logoff
E31371,U135,2024-01-25 02:26:00.000000,PC-135,Logon
E31372,U135,2024-01-25 11:38:18.474688,PC-135,Logoff
E31392,U136,2024-01-25 06:14:30.597042,PC-136,Logon
E31393,U136,2024-01-25 13:59:10.873517,PC-136,Logoff
E31402,U137,2024-01-25 07:06:44.534655,PC-137,Logon
E31403,U137,2024-01-25 14:43:23.296052,PC-137,Logoff
E31418,U138,2024-01-25 07:02:41.056373,PC-138,Logon
E31419,U138,2024-01-25 13:23:39.882336,PC-138,Logoff
E31439,U139,2024-01-25 07:09:49.023144,PC-139,Logon
E31440,U139,2024-01-25 13:57:49.315162,PC-139,Logoff
E31458,U140,2024-01-25 06:11:24.055374,PC-140,Logon
E31459,U140,2024-01-25 12:17:08.650788,PC-140,Logoff
E31474,U141,2024-01-25 07:50:48.762668,PC-141,Logon
E31475,U141,2024-01-25 16:35:56.521579,PC-141,Logoff
E31492,U142,2024-01-25 07:20:37.915893,PC-142,Logon
E31493,U142,2024-01-25 15:19:41.462800,PC-142,Logoff
E31515,U143,2024-01-25 17:29:00.000000,PC-143,Logon
E31516,U143,2024-01-26 01:04:02.468343,PC-143,Logoff
E31533,U144,2024-01-25 07:07:47.818373,PC-144,Logon
E31534,U144,2024-01-25 16:16:58.622375,PC-144,Logoff
E31542,U145,2024-01-25 07:29:30.231269,PC-145,Logon
E31543,U145,2024-01-25 15:07:57.283430,PC-145,Logoff
E31560,U146,2024-01-25 07:03:16.711159,PC-146,Logon
E31561,U146,2024-01-25 16:35:22.313962,PC-146,Logoff
E31576,U147,2024-01-25 06:56:04.764439,PC-147,Logon
E31577,U147,2024-01-25 15:35:30.974191,PC-147,Logoff
E31590,U148,2024-01-25 05:11:00.000000,PC-148,Logon
E31591,U148,2024-01-25 13:18:19.367599,PC-148,Logoff
E31609,U149,2024-01-25 07:33:15.407939,PC-149,Logon
E31610,U149,2024-01-25 16:52:23.634723,PC-149,Logoff
E31630,U150,2024-01-25 14:59:00.000000,PC-150,Logon
E31631,U150,2024-01-25 22:26:27.887232,PC-150,Logoff
E31641,U151,2024-01-25 06:52:52.377704,PC-151,Logon
E31642,U151,2024-01-25 14:39:39.796649,PC-151,Logoff
E31658,U152,2024-01-25 12:59:00.000000,PC-152,Logon
E31659,U152,2024-01-25 19:45:09.142212,PC-152,Logoff
E31684,U153,2024-01-25 11:25:00.000000,PC-153,Logon
E31685,U153,2024-01-25 19:41:58.043353,PC-153,Logoff
E31705,U154,2024-01-25 06:37:47.648181,PC-154,Logon
E31706,U154,2024-01-25 15:53:19.481733,PC-154,Logoff
E31722,U155,2024-01-25 06:29:00.000000,PC-155,Logon
E31723,U155,2024-01-25 16:03:26.542093,PC-155,Logoff
E31735,U156,2024-01-25 06:36:48.768189,PC-156,Logon
E31736,U156,2024-01-25 15:34:47.472804,PC-156,Logoff
E31754,U157,2024-01-25 04:16:00.000000,PC-157,Logon
E31755,U157,2024-01-25 12:20:29.065511,PC-157,Logoff
E31778,U158,2024-01-25 07:35:46.525901,PC-158,Logon
E31779,U158,2024-01-25 15:44:16.805953,PC-158,Logoff
E31787,U159,2024-01-25 07:32:36.410938,PC-159,Logon
E31788,U159,2024-01-25 16:16:48.904345,PC-159,Logoff
E31813,U160,2024-01-25 07:33:47.201529,PC-160,Logon
E31814,U160,2024-01-25 17:04:30.681357,PC-160,Logoff
E31837,U161,2024-01-25 06:13:52.455796,PC-161,Logon
E31838,U161,2024-01-25 12:07:35.039159,PC-161,Logoff
E31848,U162,2024-01-25 23:11:00.000000,PC-162,Logon
E31849,U162,2024-01-26 07:15:21.411160,PC-162,Logoff
E31855,U163,2024-01-25 07:40:23.732182,PC-163,Logon
E31856,U163,2024-01-25 17:31:08.670186,PC-163,Logoff
E31869,U164,2024-01-25 07:13:01.662991,PC-164,Logon
E31870,U164,2024-01-25 14:22:02.326920,PC-164,Logoff
E31890,U165,2024-01-25 07:27:30.778423,PC-165,Logon
E31891,U165,2024-01-25 14:30:48.659174,PC-165,Logoff
E31906,U166,2024-01-25 06:18:12.282977,PC-166,Logon
E31907,U166,2024-01-25 15:55:31.088092,PC-166,Logoff
E31924,U167,2024-01-25 22:12:00.000000,PC-167,Logon
E31925,U167,2024-01-26 06:28:32.589333,PC-167,Logoff
E31934,U168,2024-01-25 07:59:10.185331,PC-168,Logon
E31935,U168,2024-01-25 16:31:06.451516,PC-168,Logoff
E31953,U169,2024-01-25 18:07:00.000000,PC-169,Logon
E31954,U169,2024-01-26 03:15:02.729542,PC-169,Logoff
E31969,U170,2024-01-25 07:44:05.733219,PC-170,Logon
E31970,U170,2024-01-25 15:20:13.198408,PC-170,Logoff
E31995,U171,2024-01-25 07:09:29.655900,PC-171,Logon
E31996,U171,2024-01-25 15:01:33.418197,PC-171,Logoff
E32014,U172,2024-01-25 06:09:44.857987,PC-172,Logon
E32015,U172,2024-01-25 14:07:21.517633,PC-172,Logoff
E32030,U173,2024-01-25 08:26:00.000000,PC-173,Logon
E32031,U173,2024-01-25 16:42:52.115542,PC-173,Logoff
E32039,U174,2024-01-25 06:56:42.008418,PC-174,Logon
E32040,U174,2024-01-25 14:36:14.550575,PC-174,Logoff
E32057,U175,2024-01-25 07:23:33.963759,PC-175,Logon
E32058,U175,2024-01-25 14:33:08.276257,PC-175,Logoff
E32077,U176,2024-01-25 06:16:09.495049,PC-176,Logon
E32078,U176,2024-01-25 14:55:47.043192,PC-176,Logoff
E32100,U177,2024-01-25 07:30:52.625318,PC-177,Logon
E32101,U177,2024-01-25 15:56:58.004163,PC-177,Logoff
E32123,U178,2024-01-25 07:46:46.651000,PC-178,Logon
E32124,U178,2024-01-25 15:11:33.673061,PC-178,Logoff
E32135,U179,2024-01-25 06:43:26.259081,PC-179,Logon
E32136,U179,2024-01-25 14:55:36.525633,PC-179,Logoff
E32157,U180,2024-01-25 02:59:00.000000,PC-180,Logon
E32158,U180,2024-01-25 11:28:53.257901,PC-180,Logoff
E32170,U181,2024-01-25 06:56:32.567510,PC-181,Logon
E32171,U181,2024-01-25 13:48:19.221377,PC-181,Logoff
E32184,U182,2024-01-25 06:27:08.556277,PC-182,Logon
E32185,U182,2024-01-25 14:32:05.815517,PC-182,Logoff
E32205,U183,2024-01-25 07:46:52.605056,PC-183,Logon
E32206,U183,2024-01-25 14:11:43.335414,PC-183,Logoff
E32225,U184,2024-01-25 06:18:11.353398,PC-184,Logon
E32226,U184,2024-01-25 12:38:27.529945,PC-184,Logoff
E32239,U185,2024-01-25 07:58:04.698711,PC-185,Logon
E32240,U185,2024-01-25 16:48:00.671312,PC-185,Logoff
E32249,U186,2024-01-25 06:45:04.587580,PC-186,Logon
E32250,U186,2024-01-25 16:44:01.591211,PC-186,Logoff
E32266,U187,2024-01-25 06:57:46.771019,PC-187,Logon
E32267,U187,2024-01-25 14:40:24.513862,PC-187,Logoff
E32282,U188,2024-01-25 20:13:00.000000,PC-188,Logon
E32283,U188,2024-01-26 03:27:31.288444,PC-188,Logoff
E32299,U189,2024-01-25 06:05:49.187789,PC-189,Logon
E32300,U189,2024-01-25 14:45:49.262060,PC-189,Logoff
E32312,U190,2024-01-25 06:47:15.972128,PC-190,Logon
E32313,U190,2024-01-25 15:07:29.795625,PC-190,Logoff
E32329,U191,2024-01-25 07:16:08.242804,PC-191,Logon
E32330,U191,2024-01-25 14:51:13.496804,PC-191,Logoff
E32352,U192,2024-01-25 06:40:33.924668,PC-192,Logon
E32353,U192,2024-01-25 15:33:03.549666,PC-192,Logoff
E32365,U193,2024-01-25 07:51:47.162191,PC-193,Logon
E32366,U193,2024-01-25 16:32:43.558804,PC-193,Logoff
E32377,U194,2024-01-25 06:35:39.647955,PC-194,Logon
E32378,U194,2024-01-25 14:20:39.219100,PC-194,Logoff
E32386,U195,2024-01-25 06:44:14.134719,PC-195,Logon
E32387,U195,2024-01-25 15:04:54.970733,PC-195,Logoff
E32407,U196,2024-01-25 06:52:22.645373,PC-196,Logon
E32408,U196,2024-01-25 13:30:53.624452,PC-196,Logoff
E32423,U197,2024-01-25 07:55:50.370400,PC-197,Logon
E32424,U197,2024-01-25 14:37:40.436864,PC-197,Logoff
E32440,U198,2024-01-25 07:48:58.432526,PC-198,Logon
E32441,U198,2024-01-25 17:16:59.669510,PC-198,Logoff
E32458,U199,2024-01-25 06:20:46.082024,PC-199,Logon
E32459,U199,2024-01-25 13:49:24.478496,PC-199,Logoff
E32477,U100,2024-01-26 07:53:58.878714,PC-100,Logon
E32478,U100,2024-01-26 16:26:43.773151,PC-100,Logoff
E32496,U101,2024-01-26 21:40:00.000000,PC-101,Logon
E32497,U101,2024-01-27 05:50:55.555098,PC-101,Logoff
E32506,U102,2024-01-26 07:57:11.123867,PC-102,Logon
E32507,U102,2024-01-26 17:08:11.785739,PC-102,Logoff
E32516,U103,2024-01-26 06:29:13.919416,PC-103,Logon
E32517,U103,2024-01-26 14:49:43.826777,PC-103,Logoff
E32529,U104,2024-01-26 18:08:00.000000,PC-104,Logon
E32530,U104,2024-01-27 02:57:10.435221,PC-104,Logoff
E32554,U105,2024-01-26 06:25:49.873189,PC-105,Logon
E32555,U105,2024-01-26 14:41:02.894620,PC-105,Logoff
E32576,U106,2024-01-26 07:52:25.023437,PC-106,Logon
E32577,U106,2024-01-26 16:56:00.277837,PC-106,Logoff
E32585,U107,2024-01-26 20:09:00.000000,PC-107,Logon
E32586,U107,2024-01-27 04:21:51.732243,PC-107,Logoff
E32606,U108,2024-01-26 07:42:32.888304,PC-108,Logon
E32607,U108,2024-01-26 16:46:51.300212,PC-108,Logoff
E32627,U109,2024-01-26 07:46:50.395385,PC-109,Logon
E32628,U109,2024-01-26 15:57:58.974528,PC-109,Logoff
E32640,U110,2024-01-26 07:54:46.365467,PC-110,Logon
E32641,U110,2024-01-26 17:58:40.804738,PC-110,Logoff
E32654,U111,2024-01-26 19:37:00.000000,PC-111,Logon
E32655,U111,2024-01-27 03:46:48.765731,PC-111,Logoff
E32673,U112,2024-01-26 09:41:00.000000,PC-112,Logon
E32674,U112,2024-01-26 18:37:58.370164,PC-112,Logoff
E32695,U113,2024-01-26 07:28:09.431816,PC-113,Logon
E32696,U113,2024-01-26 14:07:45.074620,PC-113,Logoff
E32710,U114,2024-01-26 07:17:52.196741,PC-114,Logon
E32711,U114,2024-01-26 15:38:13.200867,PC-114,Logoff
E32731,U115,2024-01-26 07:30:09.254386,PC-115,Logon
E32732,U115,2024-01-26 15:54:31.878760,PC-115,Logoff
E32742,U116,2024-01-26 06:15:23.822954,PC-116,Logon
E32743,U116,2024-01-26 13:45:57.693732,PC-116,Logoff
E32768,U117,2024-01-26 07:26:23.038802,PC-117,Logon
E32769,U117,2024-01-26 15:56:37.844929,PC-117,Logoff
E32790,U118,2024-01-26 07:49:30.038191,PC-118,Logon
E32791,U118,2024-01-26 16:08:15.114505,PC-118,Logoff
E32804,U119,2024-01-26 07:51:37.900172,PC-119,Logon
E32805,U119,2024-01-26 18:03:32.054972,PC-119,Logoff
E32828,U120,2024-01-26 07:33:40.484592,PC-120,Logon
E32829,U120,2024-01-26 16:27:56.509182,PC-120,Logoff
E32844,U121,2024-01-26 06:52:10.212177,PC-121,Logon
E32845,U121,2024-01-26 14:23:00.071073,PC-121,Logoff
E32864,U122,2024-01-26 07:38:58.590850,PC-122,Logon
E32865,U122,2024-01-26 14:21:39.912456,PC-122,Logoff
E32884,U123,2024-01-26 07:06:31.681905,PC-123,Logon
E32885,U123,2024-01-26 14:25:25.891704,PC-123,Logoff
E32897,U124,2024-01-26 07:52:04.034308,PC-124,Logon
E32898,U124,2024-01-26 15:37:26.920538,PC-124,Logoff
E32911,U125,2024-01-26 07:49:40.990791,PC-125,Logon
E32912,U125,2024-01-26 15:56:58.105013,PC-125,Logoff
E32924,U126,2024-01-26 07:43:31.739402,PC-126,Logon
E32925,U126,2024-01-26 16:15:53.021691,PC-126,Logoff
E32946,U127,2024-01-26 06:44:31.736860,PC-127,Logon
E32947,U127,2024-01-26 15:36:56.608116,PC-127,Logoff
E32973,U128,2024-01-26 07:42:09.657840,PC-128,Logon
E32974,U128,2024-01-26 14:58:00.897338,PC-128,Logoff
E32996,U129,2024-01-26 07:36:20.504000,PC-129,Logon
E32997,U129,2024-01-26 15:27:27.153324,PC-129,Logoff
E33014,U130,2024-01-26 06:14:35.980691,PC-130,Logon
E33015,U130,2024-01-26 13:31:11.140381,PC-130,Logoff
E33038,U131,2024-01-26 06:03:16.566250,PC-131,Logon
E33039,U131,2024-01-26 14:22:22.602306,PC-131,Logoff
E33053,U132,2024-01-26 07:30:33.487179,PC-132,Logon
E33054,U132,2024-01-26 14:38:01.190099,PC-132,Logoff
E33064,U133,2024-01-26 22:29:00.000000,PC-133,Logon
E33065,U133,2024-01-27 04:51:59.385710,PC-133,Logoff
E33080,U134,2024-01-26 05:12:00.000000,PC-134,Logon
E33081,U134,2024-01-26 13:26:54.705236,PC-134,Logoff
E33102,U135,2024-01-26 06:18:00.000000,PC-135,Logon
E33103,U135,2024-01-26 15:15:15.420119,PC-135,Logoff
E33113,U136,2024-01-26 07:57:43.341946,PC-136,Logon
E33114,U136,2024-01-26 15:15:21.377735,PC-136,Logoff
E33137,U137,2024-01-26 07:23:08.723255,PC-137,Logon
E33138,U137,2024-01-26 15:17:08.105648,PC-137,Logoff
E33153,U138,2024-01-26 07:42:09.330101,PC-138,Logon
E33154,U138,2024-01-26 14:58:45.465034,PC-138,Logoff
E33165,U139,2024-01-26 06:05:44.118038,PC-139,Logon
E33166,U139,2024-01-26 12:34:54.487844,PC-139,Logoff
E33192,U140,2024-01-26 07:50:23.878100,PC-140,Logon
E33193,U140,2024-01-26 14:26:16.864710,PC-140,Logoff
E33206,U141,2024-01-26 06:15:18.106834,PC-141,Logon
E33207,U141,2024-01-26 15:48:27.693218,PC-141,Logoff
E33222,U142,2024-01-26 06:32:20.638329,PC-142,Logon
E33223,U142,2024-01-26 13:34:33.704376,PC-142,Logoff
E33237,U143,2024-01-26 13:23:00.000000,PC-143,Logon
E33238,U143,2024-01-26 20:47:21.033621,PC-143,Logoff
E33257,U144,2024-01-26 04:37:00.000000,PC-144,Logon
E33258,U144,2024-01-26 12:38:15.327323,PC-144,Logoff
E33264,U145,2024-01-26 07:57:01.224520,PC-145,Logon
E33265,U145,2024-01-26 16:00:24.820647,PC-145,Logoff
E33280,U146,2024-01-26 07:38:03.095959,PC-146,Logon
E33281,U146,2024-01-26 15:33:18.940926,PC-146,Logoff
E33306,U147,2024-01-26 07:44:58.113701,PC-147,Logon
E33307,U147,2024-01-26 13:11:01.751133,PC-147,Logoff
E33331,U148,2024-01-26 06:06:23.298077,PC-148,Logon
E33332,U148,2024-01-26 14:19:03.798191,PC-148,Logoff
E33354,U149,2024-01-26 06:33:25.409328,PC-149,Logon
E33355,U149,2024-01-26 12:48:44.266866,PC-149,Logoff
E33377,U150,2024-01-26 02:22:00.000000,PC-150,Logon
E33378,U150,2024-01-26 10:33:31.972509,PC-150,Logoff
E33397,U151,2024-01-26 06:28:27.948858,PC-151,Logon
E33398,U151,2024-01-26 14:06:09.956346,PC-151,Logoff
E33412,U152,2024-01-26 23:32:00.000000,PC-152,Logon
E33413,U152,2024-01-27 07:08:42.759961,PC-152,Logoff
E33432,U153,2024-01-26 05:29:00.000000,PC-153,Logon
E33433,U153,2024-01-26 14:09:32.383875,PC-153,Logoff
E33448,U154,2024-01-26 06:15:07.733759,PC-154,Logon
E33449,U154,2024-01-26 13:56:59.958535,PC-154,Logoff
E33461,U155,2024-01-26 10:53:00.000000,PC-155,Logon
E33462,U155,2024-01-26 18:12:32.337240,PC-155,Logoff
E33475,U156,2024-01-26 07:37:23.787759,PC-156,Logon
E33476,U156,2024-01-26 14:32:04.906662,PC-156,Logoff
E33497,U157,2024-01-26 07:39:21.291702,PC-157,Logon
E33498,U157,2024-01-26 15:06:20.991046,PC-157,Logoff
E33508,U158,2024-01-26 07:10:03.760631,PC-158,Logon
E33509,U158,2024-01-26 16:09:31.762958,PC-158,Logoff
E33530,U159,2024-01-26 07:09:29.441589,PC-159,Logon
E33531,U159,2024-01-26 14:26:16.577566,PC-159,Logoff
E33546,U160,2024-01-26 07:07:11.901243,PC-160,Logon
E33547,U160,2024-01-26 13:41:41.061451,PC-160,Logoff
E33563,U161,2024-01-26 06:05:43.500495,PC-161,Logon
E33564,U161,2024-01-26 13:01:07.359649,PC-161,Logoff
E33578,U162,2024-01-26 00:05:00.000000,PC-162,Logon
E33579,U162,2024-01-26 07:31:27.324802,PC-162,Logoff
E33596,U163,2024-01-26 07:45:30.058454,PC-163,Logon
E33597,U163,2024-01-26 15:50:03.196844,PC-163,Logoff
E33605,U164,2024-01-26 06:19:46.315708,PC-164,Logon
E33606,U164,2024-01-26 13:26:10.831400,PC-164,Logoff
E33627,U165,2024-01-26 06:15:30.429296,PC-165,Logon
E33628,U165,2024-01-26 13:59:33.722334,PC-165,Logoff
E33646,U166,2024-01-26 06:54:26.625300,PC-166,Logon
E33647,U166,2024-01-26 15:27:12.103322,PC-166,Logoff
E33656,U167,2024-01-26 12:50:00.000000,PC-167,Logon
E33657,U167,2024-01-26 21:12:13.344105,PC-167,Logoff
E33670,U168,2024-01-26 06:06:39.578982,PC-168,Logon
E33671,U168,2024-01-26 13:56:29.689199,PC-168,Logoff
E33687,U169,2024-01-26 08:34:00.000000,PC-169,Logon
E33688,U169,2024-01-26 16:02:35.216809,PC-169,Logoff
E33708,U170,2024-01-26 07:12:42.151342,PC-170,Logon
E33709,U170,2024-01-26 17:23:23.989586,PC-170,Logoff
E33725,U171,2024-01-26 06:27:19.944158,PC-171,Logon
E33726,U171,2024-01-26 15:37:22.346874,PC-171,Logoff
E33739,U172,2024-01-26 07:42:07.788148,PC-172,Logon
E33740,U172,2024-01-26 17:42:42.065814,PC-172,Logoff
E33753,U173,2024-01-26 03:02:00.000000,PC-173,Logon
E33754,U173,2024-01-26 12:42:56.481365,PC-173,Logoff
E33767,U174,2024-01-26 07:46:15.093895,PC-174,Logon
E33768,U174,2024-01-26 16:07:09.199043,PC-174,Logoff
E33788,U175,2024-01-26 07:09:19.466534,PC-175,Logon
E33789,U175,2024-01-26 15:14:59.864461,PC-175,Logoff
E33810,U176,2024-01-26 06:27:49.513489,PC-176,Logon
E33811,U176,2024-01-26 13:52:34.125453,PC-176,Logoff
E33836,U177,2024-01-26 07:27:05.138240,PC-177,Logon
E33837,U177,2024-01-26 16:20:03.829179,PC-177,Logoff
E33861,U178,2024-01-26 07:36:10.644601,PC-178,Logon
E33862,U178,2024-01-26 14:39:59.637750,PC-178,Logoff
E33887,U179,2024-01-26 07:06:25.031638,PC-179,Logon
E33888,U179,2024-01-26 14:56:32.863743,PC-179,Logoff
E33898,U180,2024-01-26 20:21:00.000000,PC-180,Logon
E33899,U180,2024-01-27 03:52:57.116238,PC-180,Logoff
E33912,U181,2024-01-26 06:21:00.052560,PC-181,Logon
E33913,U181,2024-01-26 14:49:52.399390,PC-181,Logoff
E33932,U182,2024-01-26 07:41:19.833813,PC-182,Logon
E33933,U182,2024-01-26 16:15:03.649417,PC-182,Logoff
E33950,U183,2024-01-26 06:04:17.460263,PC-183,Logon
E33951,U183,2024-01-26 13:39:00.354011,PC-183,Logoff
E33971,U184,2024-01-26 06:41:31.941541,PC-184,Logon
E33972,U184,2024-01-26 15:03:06.362891,PC-184,Logoff
E33988,U185,2024-01-26 07:07:30.603727,PC-185,Logon
E33989,U185,2024-01-26 15:49:35.522906,PC-185,Logoff
E34002,U186,2024-01-26 06:09:55.531382,PC-186,Logon
E34003,U186,2024-01-26 15:09:31.085019,PC-186,Logoff
E34027,U187,2024-01-26 07:51:22.842736,PC-187,Logon
E34028,U187,2024-01-26 15:57:04.161787,PC-187,Logoff
E34041,U188,2024-01-26 05:58:00.000000,PC-188,Logon
E34042,U188,2024-01-26 13:45:32.605766,PC-188,Logoff
E34059,U189,2024-01-26 07:01:35.814935,PC-189,Logon
E34060,U189,2024-01-26 14:30:12.270170,PC-189,Logoff
E34079,U190,2024-01-26 06:24:18.666023,PC-190,Logon
E34080,U190,2024-01-26 15:32:34.408296,PC-190,Logoff
E34099,U191,2024-01-26 07:37:05.086518,PC-191,Logon
E34100,U191,2024-01-26 16:53:45.323114,PC-191,Logoff
E34119,U192,2024-01-26 06:49:34.645314,PC-192,Logon
E34120,U192,2024-01-26 16:57:55.062072,PC-192,Logoff
E34132,U193,2024-01-26 06:11:40.427107,PC-193,Logon
E34133,U193,2024-01-26 14:13:07.594248,PC-193,Logoff
E34152,U194,2024-01-26 07:04:54.687770,PC-194,Logon
E34153,U194,2024-01-26 14:51:50.554503,PC-194,Logoff
E34162,U195,2024-01-26 06:05:23.674878,PC-195,Logon
E34163,U195,2024-01-26 15:09:27.492176,PC-195,Logoff
E34173,U196,2024-01-26 06:31:55.618184,PC-196,Logon
E34174,U196,2024-01-26 15:29:42.319463,PC-196,Logoff
E34193,U197,2024-01-26 06:39:50.813377,PC-197,Logon
E34194,U197,2024-01-26 15:01:43.157766,PC-197,Logoff
E34209,U198,2024-01-26 07:24:12.278329,PC-198,Logon
E34210,U198,2024-01-26 15:49:21.493879,PC-198,Logoff
E34227,U199,2024-01-26 07:51:52.702340,PC-199,Logon
E34228,U199,2024-01-26 16:06:32.718974,PC-199,Logoff
E34250,U100,2024-01-27 07:25:41.095347,PC-100,Logon
E34251,U100,2024-01-27 15:48:46.367762,PC-100,Logoff
E34263,U101,2024-01-27 14:38:00.000000,PC-101,Logon
E34264,U101,2024-01-27 22:27:37.325903,PC-101,Logoff
E34281,U102,2024-01-27 06:57:59.485359,PC-102,Logon
E34282,U102,2024-01-27 15:53:18.006587,PC-102,Logoff
E34289,U103,2024-01-27 21:06:00.000000,PC-103,Logon
E34290,U103,2024-01-28 06:16:31.772966,PC-103,Logoff
E34300,U104,2024-01-27 07:46:06.604080,PC-104,Logon
E34301,U104,2024-01-27 14:05:18.508465,PC-104,Logoff
E34319,U105,2024-01-27 06:30:50.004116,PC-105,Logon
E34320,U105,2024-01-27 15:00:36.664929,PC-105,Logoff
E34358,U106,2024-01-27 07:54:28.049093,PC-106,Logon
E34359,U106,2024-01-27 17:01:33.018656,PC-106,Logoff
E34369,U107,2024-01-27 04:40:00.000000,PC-107,Logon
E34370,U107,2024-01-27 13:16:15.987946,PC-107,Logoff
E34384,U108,2024-01-27 06:53:43.589240,PC-108,Logon
E34385,U108,2024-01-27 16:20:58.484684,PC-108,Logoff
E34403,U109,2024-01-27 07:35:54.991560,PC-109,Logon
E34404,U109,2024-01-27 13:55:50.634778,PC-109,Logoff
E34422,U110,2024-01-27 06:09:59.230547,PC-110,Logon
E34423,U110,2024-01-27 15:09:32.658598,PC-110,Logoff
E34435,U111,2024-01-27 02:37:00.000000,PC-111,Logon
E34436,U111,2024-01-27 10:18:03.219041,PC-111,Logoff
E34456,U112,2024-01-27 21:31:00.000000,PC-112,Logon
E34457,U112,2024-01-28 06:53:42.293305,PC-112,Logoff
E34471,U113,2024-01-27 06:00:10.516358,PC-113,Logon
E34472,U113,2024-01-27 16:07:09.817666,PC-113,Logoff
E34484,U114,2024-01-27 06:58:23.910146,PC-114,Logon
E34485,U114,2024-01-27 14:37:55.112510,PC-114,Logoff
E34501,U115,2024-01-27 06:56:15.802351,PC-115,Logon
E34502,U115,2024-01-27 13:31:26.473412,PC-115,Logoff
E34515,U116,2024-01-27 06:54:07.444089,PC-116,Logon
E34516,U116,2024-01-27 13:07:03.011040,PC-116,Logoff
E34527,U117,2024-01-27 07:13:15.648164,PC-117,Logon
E34528,U117,2024-01-27 15:50:44.129551,PC-117,Logoff
E34542,U118,2024-01-27 07:03:27.815360,PC-118,Logon
E34543,U118,2024-01-27 15:34:28.580500,PC-118,Logoff
E34551,U119,2024-01-27 07:16:22.417674,PC-119,Logon
E34552,U119,2024-01-27 16:27:53.663378,PC-119,Logoff
E34568,U120,2024-01-27 06:54:43.878239,PC-120,Logon
E34569,U120,2024-01-27 15:35:56.109640,PC-120,Logoff
E34587,U121,2024-01-27 06:16:16.093256,PC-121,Logon
E34588,U121,2024-01-27 13:38:03.389174,PC-121,Logoff
E34606,U122,2024-01-27 06:00:21.523382,PC-122,Logon
E34607,U122,2024-01-27 14:18:25.799457,PC-122,Logoff
E34622,U123,2024-01-27 07:52:06.194978,PC-123,Logon
E34623,U123,2024-01-27 16:45:51.127589,PC-123,Logoff
E34637,U124,2024-01-27 06:10:40.405916,PC-124,Logon
E34638,U124,2024-01-27 13:17:15.977622,PC-124,Logoff
E34653,U125,2024-01-27 06:38:27.630827,PC-125,Logon
E34654,U125,2024-01-27 15:30:08.406068,PC-125,Logoff
E34674,U126,2024-01-27 06:35:50.715438,PC-126,Logon
E34675,U126,2024-01-27 12:39:08.877434,PC-126,Logoff
E34687,U127,2024-01-27 06:08:25.043453,PC-127,Logon
E34688,U127,2024-01-27 13:47:50.104904,PC-127,Logoff
E34698,U128,2024-01-27 06:10:25.857884,PC-128,Logon
E34699,U128,2024-01-27 13:26:09.522988,PC-128,Logoff
E34711,U129,2024-01-27 06:59:45.316723,PC-129,Logon
E34712,U129,2024-01-27 13:24:07.124110,PC-129,Logoff
E34730,U130,2024-01-27 07:25:15.322071,PC-130,Logon
E34731,U130,2024-01-27 14:26:56.162758,PC-130,Logoff
E34748,U131,2024-01-27 06:57:37.884348,PC-131,Logon
E34749,U131,2024-01-27 13:43:52.912161,PC-131,Logoff
E34769,U132,2024-01-27 06:23:35.283684,PC-132,Logon
E34770,U132,2024-01-27 14:08:32.811526,PC-132,Logoff
E34789,U133,2024-01-27 05:34:00.000000,PC-133,Logon
E34790,U133,2024-01-27 13:27:57.898435,PC-133,Logoff
E34814,U134,2024-01-27 16:27:00.000000,PC-134,Logon
E34815,U134,2024-01-28 00:32:11.009154,PC-134,Logoff
E34835,U135,2024-01-27 07:20:00.000000,PC-135,Logon
E34836,U135,2024-01-27 14:48:06.035203,PC-135,Logoff
E34854,U136,2024-01-27 06:37:20.383980,PC-136,Logon
E34855,U136,2024-01-27 14:07:25.842240,PC-136,Logoff
E34879,U137,2024-01-27 06:26:51.095617,PC-137,Logon
E34880,U137,2024-01-27 14:32:35.779315,PC-137,Logoff
E34892,U138,2024-01-27 07:51:16.570391,PC-138,Logon
E34893,U138,2024-01-27 15:42:47.917504,PC-138,Logoff
E34910,U139,2024-01-27 06:06:55.367946,PC-139,Logon
E34911,U139,2024-01-27 12:21:28.625057,PC-139,Logoff
E34930,U140,2024-01-27 06:01:38.354254,PC-140,Logon
E34931,U140,2024-01-27 13:40:32.571706,PC-140,Logoff
E34947,U141,2024-01-27 07:21:13.255533,PC-141,Logon
E34948,U141,2024-01-27 16:43:45.985164,PC-141,Logoff
E34957,U142,2024-01-27 07:36:21.844080,PC-142,Logon
E34958,U142,2024-01-27 15:01:50.931314,PC-142,Logoff
E34979,U143,2024-01-27 11:46:00.000000,PC-143,Logon
E34980,U143,2024-01-27 20:44:50.699443,PC-143,Logoff
E34999,U144,2024-01-27 06:58:19.393631,PC-144,Logon
